Sector,CEO_Gender,Size,Security_Invest,Security_Breach_Att,Succ_Sec_Breaches,Sec_Rating,CEO_Sec_Exp,LOT_in_Business,Stock_Market
Hospitality,Male,Small,22,155,48,Medium,Low,14,Yes
Hospitality,Male,Small,50,240,80,Low,Medium,19,No
Hospitality,Male,Medium,54,313,104,Medium,High,5,No
Banking,Female,Small,28,19,2,Medium,Medium,8,Yes
Banking,Male,Small,31,14,2,Low,Medium,17,No
Hospitality,Male,Small,52,314,126,Medium,High,5,Yes
Health Care,Male,Medium,106,41,16,High,Medium,18,Yes
Banking,Male,Small,46,20,5,Low,Low,18,No
Health Care,Male,Large,65,30,11,High,High,24,No
Health Care,Male,Large,79,43,15,High,Low,5,Yes
Health Care,Male,Small,33,41,8,Medium,Medium,3,Yes
Banking,Female,Large,62,11,1,High,Low,13,Yes
Banking,Female,Small,20,9,0,Low,Medium,21,No
Banking,Female,Medium,10,7,1,Medium,Medium,25,No
Health Care,Female,Medium,105,32,12,Low,Medium,16,No
Health Care,Female,Small,40,20,7,Low,Medium,5,No
Banking,Female,Small,31,12,1,Low,Low,22,No
Banking,Male,Large,23,10,1,Medium,Medium,10,Yes
Hospitality,Female,Medium,263,238,133,High,High,4,Yes
Banking,Female,Large,72,9,0,Medium,Medium,1,No
Hospitality,Female,Small,65,286,132,Low,Medium,13,Yes
Health Care,Female,Small,40,54,17,Medium,Medium,22,Yes
Banking,Male,Small,38,13,3,Low,Medium,16,No
Hospitality,Male,Small,122,319,110,Medium,Low,25,Yes
Banking,Female,Large,20,11,1,Medium,Medium,25,No
Health Care,Female,Large,85,45,18,Medium,Medium,12,No
Hospitality,Male,Large,105,61,26,Medium,High,2,Yes
Banking,Male,Small,42,10,1,High,Low,24,Yes
Health Care,Male,Small,33,26,7,Low,Low,16,Yes
Banking,Female,Medium,15,25,4,High,High,24,No
Banking,Male,Large,66,20,2,High,High,12,No
Banking,Male,Medium,10,25,3,Medium,High,19,Yes
Hospitality,Female,Small,55,269,161,Low,Medium,20,No
Banking,Male,Small,45,13,3,High,Low,22,No
Banking,Female,Small,37,10,1,Medium,Medium,11,No
Hospitality,Female,Large,93,53,18,Medium,High,8,Yes
Health Care,Female,Large,66,35,19,High,Medium,18,No
Health Care,Male,Small,35,19,4,Low,Medium,4,Yes
Hospitality,Male,Medium,56,148,87,High,Medium,8,Yes
Banking,Female,Small,27,16,3,Medium,Low,9,Yes
Hospitality,Female,Small,89,137,46,High,Medium,8,Yes
Health Care,Female,Medium,136,20,6,Medium,High,1,No
Banking,Female,Medium,20,15,3,High,Medium,20,No
Banking,Male,Large,60,10,1,Low,Low,6,No
Hospitality,Male,Small,82,161,54,Low,High,5,No
Hospitality,Male,Small,43,234,136,High,Medium,3,Yes
Banking,Male,Small,34,13,2,Medium,Medium,4,No
Health Care,Male,Medium,26,44,13,Medium,Medium,20,Yes
Health Care,Male,Small,34,42,13,Low,Low,18,Yes
Health Care,Female,Large,74,32,9,Low,High,20,No
Hospitality,Male,Medium,49,39,19,Low,Medium,6,Yes
Hospitality,Male,Large,142,85,27,High,Medium,13,Yes
Health Care,Male,Large,89,29,13,Medium,Low,2,No
Health Care,Male,Small,26,51,21,Low,Medium,1,No
Hospitality,Male,Medium,193,231,120,High,Low,12,No
Banking,Male,Small,37,17,3,Medium,High,17,No
Hospitality,Male,Small,45,150,55,Medium,Low,4,Yes
Health Care,Female,Medium,81,54,13,Medium,Low,2,Yes
Hospitality,Male,Large,212,60,28,Medium,Low,24,Yes
Banking,Female,Medium,17,8,1,High,Medium,13,Yes
Hospitality,Male,Small,21,206,108,Low,Medium,12,No
Hospitality,Male,Small,121,142,44,Medium,Medium,11,Yes
Hospitality,Male,Small,73,64,20,High,Medium,1,Yes
Banking,Male,Small,47,18,3,Low,High,18,Yes
Hospitality,Male,Small,75,209,75,High,Low,10,Yes
Banking,Male,Small,20,8,1,Medium,Low,4,No
Hospitality,Female,Large,101,79,30,High,Low,18,Yes
Hospitality,Male,Small,34,42,16,Low,Low,18,Yes
Health Care,Male,Medium,42,17,6,Medium,High,4,No
Banking,Male,Medium,20,5,0,High,Medium,9,Yes
Hospitality,Male,Medium,184,112,69,Low,High,20,Yes
Health Care,Male,Small,36,27,5,High,High,6,Yes
Hospitality,Female,Medium,83,308,198,Medium,Medium,3,Yes
Health Care,Male,Medium,39,55,17,Low,High,19,No
Health Care,Female,Medium,105,29,10,High,High,17,Yes
Hospitality,Male,Medium,232,117,67,Low,Medium,16,Yes
Banking,Female,Medium,13,25,4,High,Low,17,No
Hospitality,Male,Large,151,33,14,High,High,6,Yes
Hospitality,Male,Small,103,177,102,Medium,High,12,No
Hospitality,Male,Medium,173,236,122,Medium,Medium,1,Yes
Banking,Male,Large,52,11,1,Low,Medium,12,No
Health Care,Male,Large,65,28,13,Medium,Medium,17,Yes
Banking,Male,Large,27,10,1,Low,High,10,No
Hospitality,Male,Medium,396,51,16,Low,Medium,16,Yes
Banking,Male,Large,16,12,2,Low,High,22,Yes
Health Care,Female,Small,34,29,13,High,Medium,3,Yes
Health Care,Male,Large,67,38,13,Low,Medium,11,No
Health Care,Male,Small,35,36,16,Low,Medium,17,Yes
Health Care,Male,Small,33,20,7,Low,Low,9,Yes
Hospitality,Male,Medium,251,131,41,Medium,Medium,3,Yes
Banking,Male,Medium,16,17,2,Medium,Low,17,Yes
Banking,Male,Medium,21,20,2,Medium,High,20,Yes
Health Care,Male,Small,27,26,7,Low,Low,24,No
Hospitality,Male,Small,76,59,26,High,Medium,1,Yes
Health Care,Male,Large,61,49,27,Medium,Medium,25,Yes
Health Care,Male,Large,46,40,13,High,Low,15,Yes
Health Care,Male,Large,76,31,14,Low,High,11,No
Health Care,Male,Medium,67,54,21,Medium,Medium,10,No
Banking,Female,Medium,10,22,5,High,High,6,No
Health Care,Female,Small,31,47,17,High,Medium,4,Yes
Banking,Male,Small,34,18,3,Medium,Medium,16,Yes
Banking,Male,Medium,20,6,1,Low,Medium,25,Yes
Banking,Female,Medium,15,23,2,Medium,Medium,16,Yes
Health Care,Female,Small,36,48,22,Medium,High,7,Yes
Hospitality,Male,Large,154,41,16,Medium,Low,5,No
Hospitality,Female,Large,91,41,16,Low,Low,22,No
Health Care,Male,Medium,24,53,26,Medium,High,11,Yes
Banking,Male,Small,39,18,3,Low,Low,21,No
Banking,Male,Medium,20,14,2,Low,Medium,16,Yes
Health Care,Male,Medium,28,33,16,Low,Medium,10,No
Hospitality,Female,Large,186,86,28,High,High,19,No
Hospitality,Male,Small,126,160,68,High,Medium,14,Yes
Hospitality,Male,Medium,177,90,57,Low,Medium,7,Yes
Banking,Female,Small,31,18,2,Medium,Low,13,No
Banking,Male,Small,22,9,2,Medium,Medium,5,No
Hospitality,Female,Medium,68,121,57,Low,Medium,16,Yes
Banking,Male,Small,22,19,2,Medium,High,4,No
Banking,Male,Large,13,16,1,Low,High,9,No
Health Care,Male,Large,39,34,17,High,Low,16,Yes
Health Care,Male,Medium,92,46,15,Low,Low,2,Yes
Health Care,Male,Small,25,45,12,Medium,Low,2,Yes
Health Care,Male,Medium,69,38,10,High,High,7,No
Banking,Male,Large,60,11,1,High,Low,15,No
Health Care,Male,Large,63,35,18,Medium,High,7,Yes
Hospitality,Female,Medium,440,40,23,High,High,2,Yes
Health Care,Male,Large,63,53,18,Medium,Medium,25,Yes
Hospitality,Male,Large,172,40,21,High,High,11,Yes
Health Care,Female,Large,45,46,22,High,High,2,No
Hospitality,Male,Large,105,22,8,Medium,Medium,3,Yes
Banking,Male,Small,48,15,2,High,Medium,21,No
Banking,Male,Large,23,9,1,Low,High,23,No
Health Care,Female,Small,29,21,9,High,High,17,No
Hospitality,Female,Medium,197,196,92,High,High,3,Yes
Health Care,Female,Large,58,52,19,High,High,21,Yes
Banking,Female,Medium,22,13,1,High,High,14,No
Banking,Female,Small,48,16,3,Medium,Medium,6,Yes
Health Care,Male,Large,41,25,11,Low,Low,12,No
Health Care,Female,Medium,66,54,24,Medium,High,7,Yes
Hospitality,Female,Medium,304,178,72,Medium,High,25,Yes
Banking,Female,Small,24,13,1,High,Medium,22,Yes
Hospitality,Female,Small,73,293,140,Low,Low,15,Yes
Hospitality,Male,Medium,167,37,22,Medium,Medium,18,Yes
Health Care,Male,Large,75,50,20,High,Low,22,Yes
Hospitality,Male,Medium,196,183,88,Low,Medium,14,Yes
Hospitality,Female,Medium,331,234,72,High,Medium,24,Yes
Hospitality,Male,Small,93,88,26,Low,Low,14,Yes
Banking,Female,Small,21,8,2,Low,Low,12,Yes
Health Care,Male,Large,50,54,26,Low,Medium,20,No
Health Care,Male,Small,36,51,24,High,High,17,Yes
Health Care,Male,Medium,84,40,15,Low,Low,24,Yes
Banking,Male,Small,44,10,1,Medium,Medium,20,Yes
Hospitality,Male,Medium,185,82,45,Medium,High,3,Yes
Health Care,Female,Small,28,15,3,High,High,11,Yes
Hospitality,Male,Large,167,49,23,High,Low,1,Yes
Banking,Female,Small,35,12,3,Medium,Medium,16,Yes
Banking,Female,Small,35,13,1,High,High,20,No
Hospitality,Female,Large,151,73,24,Medium,High,17,Yes
Hospitality,Male,Medium,172,162,57,Medium,High,19,Yes
Hospitality,Male,Medium,441,192,83,Low,Medium,19,Yes
Health Care,Male,Medium,13,62,27,Medium,High,6,No
Banking,Male,Small,38,12,1,Low,Medium,16,Yes
Hospitality,Female,Small,114,143,67,Low,Low,12,Yes
Hospitality,Female,Medium,291,266,148,Low,Medium,15,Yes
Banking,Female,Large,12,9,1,Medium,High,12,Yes
Banking,Male,Small,44,9,1,Medium,High,11,No
Health Care,Female,Medium,51,24,11,High,High,13,Yes
Hospitality,Male,Large,193,32,11,High,Medium,3,Yes
Banking,Male,Large,12,16,3,Medium,Medium,14,Yes
Hospitality,Female,Large,210,60,35,Medium,High,1,No
Hospitality,Male,Medium,192,160,93,High,Low,22,Yes
Hospitality,Male,Medium,273,317,153,High,High,14,Yes
Banking,Male,Large,66,17,2,Low,Medium,23,Yes
Hospitality,Male,Medium,354,272,150,Medium,Medium,10,Yes
Hospitality,Male,Small,71,188,71,Medium,Low,13,Yes
Hospitality,Male,Medium,360,307,123,Medium,Medium,11,No
Hospitality,Male,Large,123,26,11,High,Low,18,Yes
Health Care,Female,Medium,149,54,15,Medium,High,6,No
Hospitality,Male,Medium,102,147,53,Low,High,6,Yes
Banking,Female,Small,39,16,3,High,Low,18,No
Hospitality,Male,Medium,279,236,123,Medium,High,4,Yes
Hospitality,Female,Medium,27,137,71,Low,Medium,10,Yes
Health Care,Female,Small,35,17,8,Low,Medium,5,Yes
Banking,Male,Small,18,14,3,Low,Low,22,No
Health Care,Male,Small,36,36,7,Medium,High,21,No
Hospitality,Male,Medium,191,274,138,High,Low,16,No
Hospitality,Female,Medium,102,29,18,High,Medium,2,Yes
Health Care,Male,Large,37,49,16,Low,High,10,Yes
Hospitality,Female,Small,38,205,88,Medium,Medium,10,Yes
Health Care,Male,Large,80,47,21,Low,Low,2,No
Hospitality,Male,Small,109,248,80,High,Medium,19,No
Hospitality,Male,Large,97,31,10,Medium,High,22,Yes
Banking,Female,Small,34,8,1,Medium,Low,21,Yes
Health Care,Male,Small,34,23,5,High,High,21,Yes
Health Care,Female,Medium,67,21,7,High,Low,3,Yes
Hospitality,Male,Large,131,72,37,High,Medium,2,Yes
Health Care,Male,Medium,27,65,32,Medium,Medium,16,Yes
Banking,Male,Small,29,13,3,High,High,3,No
Banking,Female,Small,46,16,3,High,Low,2,Yes
Hospitality,Female,Small,24,273,136,Low,High,13,Yes
Banking,Female,Medium,23,22,3,High,Medium,15,No
Health Care,Male,Large,84,49,24,Low,Low,17,Yes
Hospitality,Male,Medium,303,284,179,Low,Medium,11,Yes
Hospitality,Male,Medium,147,106,44,Medium,High,6,Yes
Hospitality,Female,Small,30,311,97,Medium,High,20,Yes
Hospitality,Male,Medium,294,313,190,High,High,9,Yes
Health Care,Male,Large,67,25,8,Medium,Medium,10,Yes
Banking,Male,Large,81,17,2,Low,High,5,Yes
Hospitality,Female,Medium,425,121,47,Low,Medium,9,Yes
Health Care,Female,Small,28,30,13,Medium,High,3,Yes
Banking,Male,Medium,19,16,3,High,High,13,No
Hospitality,Male,Large,168,64,19,Low,Medium,6,Yes
Health Care,Female,Small,40,27,10,Low,Medium,7,Yes
Health Care,Male,Large,89,44,19,Low,Medium,9,Yes
Hospitality,Female,Medium,442,147,69,Medium,Low,16,Yes
Hospitality,Male,Small,116,112,63,Medium,High,21,Yes
Health Care,Female,Small,25,47,17,Medium,Medium,4,Yes
Health Care,Female,Medium,115,65,35,High,Low,21,Yes
Hospitality,Female,Medium,418,162,79,Low,Low,20,Yes
Hospitality,Female,Large,210,89,39,Low,High,13,Yes
Banking,Female,Medium,13,24,2,Low,Low,16,Yes
Health Care,Female,Medium,113,60,26,Medium,Low,4,Yes
Health Care,Male,Medium,14,51,21,Low,Medium,18,Yes
Health Care,Male,Large,64,50,19,High,Low,25,No
Banking,Female,Small,24,9,2,High,Low,6,Yes
Hospitality,Male,Medium,399,62,31,High,Low,14,Yes
Hospitality,Male,Large,115,71,30,Medium,Medium,14,Yes
Health Care,Male,Large,80,52,26,Low,Low,14,Yes
Banking,Male,Medium,18,17,2,Medium,Low,13,No
Health Care,Female,Medium,30,51,13,High,Medium,13,No
Health Care,Female,Small,39,35,12,Medium,Low,3,Yes
Health Care,Male,Small,25,49,10,Medium,High,11,Yes
Banking,Female,Large,16,13,1,Medium,High,25,Yes
Hospitality,Female,Large,127,61,36,Medium,High,14,Yes
Hospitality,Female,Medium,92,211,75,Medium,Medium,17,Yes
Banking,Male,Medium,25,17,2,Low,Medium,9,No
Banking,Female,Large,27,14,1,Medium,Low,7,Yes
Hospitality,Male,Small,110,153,46,High,Medium,16,Yes
Hospitality,Female,Large,155,48,14,Medium,High,24,Yes
Hospitality,Male,Medium,102,193,100,Medium,Medium,7,Yes
Banking,Male,Large,31,11,2,Medium,High,13,Yes
Health Care,Male,Large,63,53,26,Low,High,9,Yes
Banking,Male,Small,41,10,1,Low,High,5,No
Health Care,Male,Large,83,35,12,High,Medium,23,No
Hospitality,Female,Large,158,52,24,Low,Medium,10,Yes
Hospitality,Male,Small,64,149,45,High,Low,22,No
Health Care,Male,Small,29,36,7,High,Low,6,Yes
Health Care,Male,Medium,150,63,33,High,Low,3,Yes
Hospitality,Male,Medium,301,90,32,High,Low,10,Yes
Hospitality,Female,Medium,342,252,145,High,Medium,5,Yes
Health Care,Female,Small,35,52,22,Medium,Low,23,Yes
Hospitality,Female,Small,119,254,138,Low,Low,17,Yes
Health Care,Male,Small,27,37,7,Low,Low,4,Yes
Banking,Male,Small,42,19,2,High,High,22,No
Hospitality,Female,Medium,117,249,134,Medium,Medium,24,Yes
Banking,Male,Medium,20,10,1,Low,Low,19,Yes
Hospitality,Female,Medium,217,211,118,High,Low,8,Yes
Hospitality,Female,Medium,35,136,63,High,Low,8,No
Hospitality,Male,Small,82,299,134,Medium,High,21,Yes
Banking,Female,Small,21,8,1,Low,High,24,Yes
Health Care,Male,Large,45,47,26,Medium,Medium,6,No
Hospitality,Male,Medium,246,306,135,Medium,Medium,7,Yes
Health Care,Male,Medium,76,35,18,Low,Medium,8,Yes
Banking,Female,Large,70,12,2,High,High,20,No
Health Care,Female,Medium,149,16,4,High,Medium,8,No
Health Care,Female,Large,55,40,16,Low,Low,22,No
Health Care,Male,Large,53,32,17,Low,Medium,13,No
Banking,Female,Medium,24,13,3,High,High,1,Yes
Hospitality,Male,Small,99,114,53,Low,High,9,Yes
Banking,Male,Large,60,16,2,Medium,High,4,Yes
Hospitality,Male,Medium,160,177,99,Low,Low,2,Yes
Hospitality,Female,Small,46,291,119,High,Low,8,No
Health Care,Male,Large,52,47,19,Low,High,18,Yes
Health Care,Male,Medium,44,26,12,High,Low,8,No
Health Care,Male,Large,74,54,30,Medium,Low,21,Yes
Hospitality,Female,Medium,30,149,77,Low,Low,23,Yes
Banking,Male,Large,26,8,0,Medium,Medium,21,No
Health Care,Female,Large,52,28,12,Low,High,8,Yes
Banking,Female,Medium,15,10,2,High,Medium,6,No
Health Care,Male,Small,39,15,7,Low,Low,3,Yes
Hospitality,Female,Small,79,188,65,High,High,14,Yes
Hospitality,Male,Small,73,176,59,High,Medium,6,Yes
Banking,Male,Small,43,19,2,Low,High,18,No
Health Care,Male,Small,27,27,5,High,Low,6,Yes
Hospitality,Male,Medium,378,222,97,Low,Medium,7,Yes
Banking,Male,Small,36,11,2,High,Low,4,Yes
Banking,Female,Small,43,16,2,Medium,Low,18,No
Banking,Female,Medium,20,13,3,High,High,2,No
Banking,Male,Small,26,16,3,Low,Low,24,Yes
Health Care,Male,Medium,150,43,19,High,Medium,8,Yes
Banking,Female,Medium,15,7,1,Low,High,19,Yes
Health Care,Male,Large,54,25,11,Medium,Medium,1,Yes
Banking,Female,Large,31,18,2,Low,Low,24,No
Health Care,Male,Medium,18,60,32,High,Low,24,No
Hospitality,Female,Medium,123,75,35,Medium,High,2,Yes
Health Care,Female,Medium,147,39,20,Medium,Low,21,No
Banking,Female,Small,43,8,1,Medium,Low,25,No
Hospitality,Male,Medium,159,36,23,High,High,2,Yes
Hospitality,Male,Medium,102,186,105,Low,Low,14,Yes
Health Care,Male,Large,67,51,19,High,Low,6,No
Hospitality,Male,Large,92,20,6,Low,Low,13,Yes
Banking,Female,Large,34,22,2,Low,Medium,10,Yes
Hospitality,Female,Small,127,140,66,Low,High,12,Yes
Banking,Male,Medium,19,25,2,Low,High,5,Yes
Banking,Male,Large,30,19,3,Medium,High,16,Yes
Hospitality,Male,Large,149,22,7,High,High,24,Yes
Health Care,Male,Large,54,51,24,High,Low,4,Yes
Health Care,Female,Small,29,26,10,Low,Medium,22,Yes
Health Care,Male,Small,40,45,21,Low,Low,21,No
Health Care,Male,Small,25,53,16,Low,Medium,22,No
Banking,Female,Large,57,16,2,High,Low,13,Yes
Hospitality,Male,Small,127,225,112,Medium,Low,3,Yes
Hospitality,Male,Medium,200,29,16,High,Low,16,Yes
Hospitality,Male,Small,44,319,118,High,Low,6,Yes
Health Care,Male,Small,33,52,16,Low,High,7,No
Health Care,Male,Large,37,38,16,Low,Low,24,Yes
Hospitality,Male,Large,97,32,12,Medium,High,5,No
Banking,Female,Small,22,14,2,High,Low,23,No
Hospitality,Male,Medium,107,22,8,High,Medium,18,No
Health Care,Male,Medium,120,65,19,Medium,Low,1,Yes
Hospitality,Male,Large,104,38,14,High,Medium,15,Yes
Banking,Male,Medium,12,25,5,High,High,8,Yes
Banking,Male,Large,65,19,3,Low,High,6,No
Health Care,Male,Small,31,17,7,Medium,Medium,3,No
Hospitality,Female,Small,76,136,78,High,High,20,Yes
Banking,Female,Large,22,11,1,High,High,17,No
Hospitality,Male,Medium,61,223,88,High,Low,13,Yes
Banking,Female,Small,48,8,0,Medium,High,18,Yes
Hospitality,Female,Medium,153,313,145,High,Low,7,Yes
Banking,Male,Small,49,19,2,High,Medium,14,No
Hospitality,Male,Medium,422,58,17,Low,High,19,Yes
Hospitality,Female,Small,48,285,125,High,High,10,Yes
Banking,Male,Large,57,21,3,High,Low,9,No
Banking,Female,Medium,19,10,2,Medium,High,13,No
Health Care,Male,Medium,51,21,10,Medium,Medium,4,No
Banking,Female,Medium,11,11,2,Medium,Low,3,No
Health Care,Male,Medium,15,56,20,High,High,20,Yes
Banking,Male,Medium,10,20,3,Medium,High,14,Yes
Health Care,Male,Medium,137,28,13,High,Medium,11,No
Health Care,Male,Small,38,33,12,Low,High,21,No
Banking,Female,Medium,24,23,4,Low,Medium,14,No
Banking,Male,Small,21,18,4,Medium,Medium,22,No
Hospitality,Female,Medium,89,208,81,High,Medium,3,Yes
Health Care,Female,Large,90,29,9,Low,High,21,Yes
Banking,Female,Large,71,15,2,High,Medium,17,Yes
Banking,Female,Large,71,21,2,High,Medium,18,No
Hospitality,Male,Large,197,73,41,Medium,High,20,Yes
Health Care,Female,Small,27,17,5,High,Low,10,Yes
Hospitality,Male,Small,71,236,131,High,High,19,No
Hospitality,Female,Large,193,41,15,Low,Low,6,Yes
Health Care,Female,Large,73,46,24,High,Medium,13,No
Hospitality,Male,Large,126,40,14,High,High,10,Yes
Health Care,Male,Large,46,27,9,High,Low,20,No
Banking,Female,Medium,18,22,5,Medium,High,10,Yes
Banking,Male,Small,18,14,3,High,Low,2,No
Hospitality,Male,Large,205,62,26,Medium,Medium,9,Yes
Health Care,Male,Small,40,18,7,Low,Low,17,No
Hospitality,Male,Large,189,22,11,Medium,Low,1,Yes
Banking,Male,Small,25,15,1,High,Low,17,No
Health Care,Female,Medium,96,31,14,High,High,1,Yes
Hospitality,Male,Large,173,56,28,High,Low,20,Yes
Hospitality,Male,Large,184,67,26,High,Low,8,Yes
Banking,Female,Medium,10,10,1,High,Low,3,No
Hospitality,Female,Medium,185,41,20,Low,Medium,7,Yes
Health Care,Male,Medium,97,33,11,Low,Medium,23,Yes
Hospitality,Female,Medium,368,44,24,Medium,High,18,No
Hospitality,Female,Small,54,86,46,Medium,Medium,13,Yes
Hospitality,Male,Small,30,267,135,High,High,13,Yes
Banking,Female,Small,40,19,4,Medium,High,13,Yes
Health Care,Male,Medium,78,52,21,Low,Medium,11,No
Health Care,Female,Large,53,44,25,Medium,Low,4,Yes
Health Care,Male,Medium,52,47,20,Medium,High,2,No
Banking,Female,Large,72,19,2,High,High,24,Yes
Health Care,Female,Medium,99,22,10,Medium,Medium,15,Yes
Banking,Male,Small,35,19,3,High,High,23,No
Hospitality,Male,Large,215,81,40,High,High,2,Yes
Hospitality,Male,Medium,379,120,41,High,Low,8,Yes
Health Care,Male,Medium,40,48,12,Low,High,14,Yes
Banking,Female,Small,49,17,3,Low,Low,7,Yes
Health Care,Male,Small,25,24,9,Medium,Medium,24,Yes
Banking,Male,Medium,11,20,4,Medium,High,4,No
Banking,Male,Small,25,18,4,Low,High,20,No
Hospitality,Female,Large,204,61,32,High,Low,17,Yes
Hospitality,Male,Medium,420,39,13,High,Medium,18,No
Banking,Male,Medium,22,21,2,Medium,High,15,No
Hospitality,Female,Small,23,319,121,High,High,16,Yes
Banking,Female,Medium,10,14,2,Low,Low,12,No
Hospitality,Male,Large,193,80,39,Medium,Medium,4,Yes
Banking,Male,Small,39,17,2,High,High,16,No
Health Care,Male,Medium,71,63,24,Medium,Low,14,Yes
Banking,Female,Large,48,20,2,High,Medium,21,No
Banking,Male,Small,36,11,1,Medium,Low,17,No
Health Care,Male,Large,38,50,20,High,High,8,Yes
Hospitality,Male,Small,38,184,88,Low,Medium,16,No
Health Care,Male,Large,48,52,17,Medium,High,15,Yes
Hospitality,Female,Large,127,34,15,Medium,High,16,Yes
Banking,Male,Small,45,16,3,Medium,High,7,Yes
Banking,Male,Large,33,16,3,Medium,High,14,Yes
Health Care,Male,Large,71,35,17,Medium,High,11,No
Hospitality,Female,Medium,98,126,71,Low,High,5,Yes
Hospitality,Male,Large,162,33,15,Medium,Low,7,Yes
Banking,Male,Large,45,10,1,Medium,High,6,No
Health Care,Female,Large,73,27,11,Medium,Medium,8,Yes
Banking,Male,Medium,21,9,2,Low,Medium,13,Yes
Health Care,Male,Large,50,49,19,High,Low,4,No
Hospitality,Male,Large,139,21,12,High,High,23,Yes
Banking,Male,Large,53,10,1,High,High,9,No
Hospitality,Female,Medium,323,32,16,Medium,Low,10,Yes
Hospitality,Male,Large,92,42,13,Low,High,25,Yes
Hospitality,Male,Large,168,39,16,High,Low,16,Yes
Health Care,Male,Small,27,60,19,High,Low,17,Yes
Hospitality,Male,Medium,20,292,148,Low,Low,15,Yes
Banking,Female,Large,31,22,3,Medium,High,15,No
Health Care,Male,Small,25,25,11,Medium,Low,8,Yes
Banking,Female,Medium,15,8,1,Low,High,9,No
Health Care,Male,Medium,68,38,18,Low,Medium,6,No
Health Care,Male,Large,58,30,17,High,Low,2,Yes
Banking,Male,Large,82,20,2,Low,Low,8,No
Health Care,Male,Large,73,30,13,Low,Low,3,Yes
Health Care,Male,Large,73,45,22,High,Medium,10,No
Banking,Female,Small,27,8,1,High,Medium,9,No
Banking,Male,Small,21,12,3,High,Low,25,No
Health Care,Male,Small,27,50,16,Medium,Medium,9,Yes
Banking,Female,Large,64,21,3,Medium,Low,10,No
Hospitality,Female,Medium,318,82,50,Low,Medium,12,Yes
Hospitality,Male,Medium,149,326,154,Low,Low,3,Yes
Banking,Male,Small,24,9,1,Low,Medium,11,Yes
Banking,Female,Small,48,18,5,Low,High,17,No
Hospitality,Male,Large,132,71,31,Low,Low,22,Yes
Hospitality,Male,Medium,183,170,70,High,Medium,25,Yes
Banking,Male,Large,66,15,1,Medium,High,7,No
Health Care,Female,Medium,77,20,9,High,Medium,10,Yes
Banking,Female,Small,27,19,2,Medium,Medium,19,No
Hospitality,Male,Large,164,64,26,Medium,High,11,Yes
Hospitality,Female,Medium,231,273,151,Medium,High,11,Yes
Banking,Male,Medium,25,24,3,Low,Low,8,Yes
Health Care,Male,Large,82,25,9,Low,Medium,15,No
